Referência;Cor;Tamanho;Coleção;Marcas;Estoque
CV261486.2 - SAIA MIDI COM DETALHE FLOR;18-4247 - AZUL (Brilliant Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261486.2 - SAIA MIDI COM DETALHE FLOR;11-4300 - BRANCO (Marshmallow TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261486.2 - SAIA MIDI COM DETALHE FLOR;11-4300 - BRANCO (Marshmallow TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261486.2 - SAIA MIDI COM DETALHE FLOR;11-4300 - BRANCO (Marshmallow TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261486.2 - SAIA MIDI COM DETALHE FLOR;19-1761 - VERMELHO  (Tango Red TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261486.2 - SAIA MIDI COM DETALHE FLOR;19-1761 - VERMELHO  (Tango Red TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261486.1 - TOP DRAPEADO LISO;18-4247 - AZUL (Brilliant Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261486.1 - TOP DRAPEADO LISO;18-4247 - AZUL (Brilliant Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261485 - BLUSA COM DRAPEADO CENTRO;19-4044 - AZUL (Limoges TC;P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;7
CV261485 - BLUSA COM DRAPEADO CENTRO;19-4044 - AZUL (Limoges TC;M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261483 - VESTIDO MIDI TOMARA-QUE-CAIA;11-0602 - BRANCO (off white);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261483 - VESTIDO MIDI TOMARA-QUE-CAIA;18-4140 - AZUL (French Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261483 - VESTIDO MIDI TOMARA-QUE-CAIA;18-2436 - ROXO (Fuchsia Purple TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261483 - VESTIDO MIDI TOMARA-QUE-CAIA;18-2436 - ROXO (Fuchsia Purple TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261482 - VESTIDO CURTI MG EVASÊ;11-0602 - BRANCO (off white);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261482 - VESTIDO CURTI MG EVASÊ;11-0602 - BRANCO (off white);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261482 - VESTIDO CURTI MG EVASÊ;18-4140 - AZUL (French Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261482 - VESTIDO CURTI MG EVASÊ;18-4140 - AZUL (French Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261482 - VESTIDO CURTI MG EVASÊ;18-2436 - ROXO (Fuchsia Purple TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261482 - VESTIDO CURTI MG EVASÊ;18-2436 - ROXO (Fuchsia Purple TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261481 - VESTIDO CURTO DE ALÇA COM APLIQUE FLORES;16-4427 - AZUL (Horizon Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261479.C - COORDENADO CAMISA E SHORT;16-4427 - AZUL (Horizon Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261479.2 - SHORT ALFAIATARIA COM APLIQUE FLORES;13-2805 - LILAS (Pink Mist TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261479.2 - SHORT ALFAIATARIA COM APLIQUE FLORES;16-4427 - AZUL (Horizon Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261479.2 - SHORT ALFAIATARIA COM APLIQUE FLORES;16-4427 - AZUL (Horizon Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261479.2 - SHORT ALFAIATARIA COM APLIQUE FLORES;16-4427 - AZUL (Horizon Blue TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261479.1 - CAMISA ML COM APLIQUE FLORES;13-2805 - LILAS (Pink Mist TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261479.1 - CAMISA ML COM APLIQUE FLORES;13-2805 - LILAS (Pink Mist TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261477.2 - CALÇA WIDE COM BOLSO FACA;13-2805 - LILAS (Pink Mist TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;7
CV261477.2 - CALÇA WIDE COM BOLSO FACA;13-2805 - LILAS (Pink Mist TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261477.2 - CALÇA WIDE COM BOLSO FACA;16-4427 - AZUL (Horizon Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261477.2 - CALÇA WIDE COM BOLSO FACA;16-4427 - AZUL (Horizon Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261477.2 - CALÇA WIDE COM BOLSO FACA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261477.2 - CALÇA WIDE COM BOLSO FACA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;7
CV261477.1 - BLUSA TRANSPASSADA C/ PREGA;13-2805 - LILAS (Pink Mist TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261477.1 - BLUSA TRANSPASSADA C/ PREGA;13-2805 - LILAS (Pink Mist TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261477.1 - BLUSA TRANSPASSADA C/ PREGA;16-4427 - AZUL (Horizon Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261477.1 - BLUSA TRANSPASSADA C/ PREGA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;5
CV261477.1 - BLUSA TRANSPASSADA C/ PREGA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;7
CV261476 - TOP FLOR;13-0907 - BEGE(Sandshell TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261476 - TOP FLOR;14-2311 - LILAS (Prism Pink TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261476 - TOP FLOR;14-2311 - LILAS (Prism Pink TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261476 - TOP FLOR;14-6008 - VERDE (Subtle Green TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261476 - TOP FLOR;14-6008 - VERDE (Subtle Green TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261476 - TOP FLOR;14-6008 - VERDE (Subtle Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261476 - TOP FLOR;14-6008 - VERDE (Subtle Green TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261476 - TOP FLOR;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261476 - TOP FLOR;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261476 - TOP FLOR;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.C - COORDENADO COLETE E SAIA;13-0907 - BEGE(Sandshell TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.C - COORDENADO COLETE E SAIA;14-2311 - LILAS (Prism Pink TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.C - COORDENADO COLETE E SAIA;14-2311 - LILAS (Prism Pink TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.C - COORDENADO COLETE E SAIA;14-6008 - VERDE (Subtle Green TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.C - COORDENADO COLETE E SAIA;14-6008 - VERDE (Subtle Green TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.C - COORDENADO COLETE E SAIA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.2 - SAIA ALFAIATARIA;13-0907 - BEGE(Sandshell TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.2 - SAIA ALFAIATARIA;14-6008 - VERDE (Subtle Green TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261474.2 - SAIA ALFAIATARIA;14-6008 - VERDE (Subtle Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.2 - SAIA ALFAIATARIA;14-6008 - VERDE (Subtle Green TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261474.2 - SAIA ALFAIATARIA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.2 - SAIA ALFAIATARIA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.1 - COLETE ALFAIATARIA;13-0907 - BEGE(Sandshell TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261474.1 - COLETE ALFAIATARIA;13-0907 - BEGE(Sandshell TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.1 - COLETE ALFAIATARIA;14-2311 - LILAS (Prism Pink TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.1 - COLETE ALFAIATARIA;14-6008 - VERDE (Subtle Green TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261474.1 - COLETE ALFAIATARIA;14-6008 - VERDE (Subtle Green TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261474.1 - COLETE ALFAIATARIA;14-6008 - VERDE (Subtle Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261474.1 - COLETE ALFAIATARIA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261471.1 - CAMISA DE RISCA;17-4247 - AZUL (Diva Blue TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261468 - MACACÃO ALFAIATARIA;18-4247 - AZUL (Brilliant Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261468 - MACACÃO ALFAIATARIA;12-5506 - VERDE (Dusty Aqua Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261467 - MACACÃO BORDADO;11-4300 - BRANCO (Marshmallow TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261467 - MACACÃO BORDADO;12-5506 - VERDE (Dusty Aqua Green TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261467 - MACACÃO BORDADO;12-5506 - VERDE (Dusty Aqua Green TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261467 - MACACÃO BORDADO;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261467 - MACACÃO BORDADO;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261465.C - COORDENADO TOP E CALÇA;13-5714 - VERDE (Cabbage TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261465.2 - CALÇA PAETE;13-5714 - VERDE (Cabbage TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261465.2 - CALÇA PAETE;13-5714 - VERDE (Cabbage TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;5
CV261465.2 - CALÇA PAETE;13-5714 - VERDE (Cabbage TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261465.1 - TOP PAETE;13-5714 - VERDE (Cabbage TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261465.1 - TOP PAETE;13-5714 - VERDE (Cabbage TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;9
CV261463.2 - CALÇA ALFAIATARIA;11-0110 - BEGE (Buttercream);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261463.2 - CALÇA ALFAIATARIA;11-0110 - BEGE (Buttercream);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261463.2 - CALÇA ALFAIATARIA;11-0110 - BEGE (Buttercream);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261462 - VESTIDO RECORTES;18-4247 - AZUL (Brilliant Blue TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261462 - VESTIDO RECORTES;12-5506 - VERDE (Dusty Aqua Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261461.C - COORDENADO TOP E CALÇA;18-4247 - AZUL (Brilliant Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261461.C - COORDENADO TOP E CALÇA;18-4247 - AZUL (Brilliant Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261461.C - COORDENADO TOP E CALÇA;18-4247 - AZUL (Brilliant Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261461.C - COORDENADO TOP E CALÇA;12-5506 - VERDE (Dusty Aqua Green TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261461.1 - TOP FRANZIDO;12-5506 - VERDE (Dusty Aqua Green TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261461.1 - TOP FRANZIDO;12-5506 - VERDE (Dusty Aqua Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261461.1 - TOP FRANZIDO;12-5506 - VERDE (Dusty Aqua Green TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.C - COORDENADO CAMISA E SHORT;18-4247 - AZUL (Brilliant Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.2 - SHORT BORDADO;18-4247 - AZUL (Brilliant Blue TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.2 - SHORT BORDADO;11-4300 - BRANCO (Marshmallow TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261459.2 - SHORT BORDADO;11-4300 - BRANCO (Marshmallow TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.2 - SHORT BORDADO;11-4300 - BRANCO (Marshmallow TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.2 - SHORT BORDADO;11-4300 - BRANCO (Marshmallow TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.2 - SHORT BORDADO;12-5506 - VERDE (Dusty Aqua Green TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261459.2 - SHORT BORDADO;12-5506 - VERDE (Dusty Aqua Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261459.1 - CAMISA BORDADA;18-4247 - AZUL (Brilliant Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261459.1 - CAMISA BORDADA;18-4247 - AZUL (Brilliant Blue TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.1 - CAMISA BORDADA;18-4247 - AZUL (Brilliant Blue TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.1 - CAMISA BORDADA;11-4300 - BRANCO (Marshmallow TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261459.1 - CAMISA BORDADA;11-4300 - BRANCO (Marshmallow TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261459.1 - CAMISA BORDADA;12-5506 - VERDE (Dusty Aqua Green TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261459.1 - CAMISA BORDADA;12-5506 - VERDE (Dusty Aqua Green TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261459.1 - CAMISA BORDADA;12-5506 - VERDE (Dusty Aqua Green TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261459.1 - CAMISA BORDADA;19-1761 - VERMELHO  (Tango Red TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261457.2 - SHORT SAIA ALFAIATARIA;13-0907 - BEGE(Sandshell TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261457.2 - SHORT SAIA ALFAIATARIA;13-0907 - BEGE(Sandshell TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;5
CV261457.2 - SHORT SAIA ALFAIATARIA;14-2311 - LILAS (Prism Pink TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261457.2 - SHORT SAIA ALFAIATARIA;14-2311 - LILAS (Prism Pink TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261457.2 - SHORT SAIA ALFAIATARIA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261457.2 - SHORT SAIA ALFAIATARIA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261457.2 - SHORT SAIA ALFAIATARIA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261457.1 - REGATA ALFAIATARIA;14-2311 - LILAS (Prism Pink TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261457.1 - REGATA ALFAIATARIA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261457.1 - REGATA ALFAIATARIA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261454.2 - CALÇA ALFAIATARIA;19-3921 - AZUL  (Black Iris TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261454.2 - CALÇA ALFAIATARIA;19-1419 - MARROM (Chicarry Coffe;M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261454.1 - BLUSA ALFAIATARIA;19-3921 - AZUL  (Black Iris TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261454.1 - BLUSA ALFAIATARIA;19-3921 - AZUL  (Black Iris TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261454.1 - BLUSA ALFAIATARIA;19-3921 - AZUL  (Black Iris TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261454.1 - BLUSA ALFAIATARIA;19-1419 - MARROM (Chicarry Coffe;P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261451.2 - SAIA BICOLOR;19-3932 - AZUL (Naval Academy);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261451.2 - SAIA BICOLOR;19-3932 - AZUL (Naval Academy);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261451.1 - TOP BICOLOR;19-1241 - MARROM (Tortoise Shell TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;5
CV261451.1 - TOP BICOLOR;19-1241 - MARROM (Tortoise Shell TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261451.1 - TOP BICOLOR;19-3932 - AZUL (Naval Academy);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261451.1 - TOP BICOLOR;19-3932 - AZUL (Naval Academy);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261450 - SHORT FLÚIDO;19-3926 - AZUL (Crown Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261450 - SHORT FLÚIDO;19-3926 - AZUL (Crown Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261450 - SHORT FLÚIDO;19-3926 - AZUL (Crown Blue TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261450 - SHORT FLÚIDO;19-3926 - AZUL (Crown Blue TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261450 - SHORT FLÚIDO;19-1235 - MARROM (Brunette TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261450 - SHORT FLÚIDO;19-1235 - MARROM (Brunette TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261450 - SHORT FLÚIDO;17-0517 - VERDE (Dusky Green TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261449 - BLUSA DE PONTAS;19-3926 - AZUL (Crown Blue TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261449 - BLUSA DE PONTAS;19-3926 - AZUL (Crown Blue TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261449 - BLUSA DE PONTAS;17-0517 - VERDE (Dusky Green TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261446.1 - BLUSA OMBRO SÓ;19-1241 - MARROM (Tortoise Shell TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261446.1 - BLUSA OMBRO SÓ;19-1241 - MARROM (Tortoise Shell TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261446.1 - BLUSA OMBRO SÓ;19-1241 - MARROM (Tortoise Shell TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261444.1 - BODY TRICOLINE;11-0601 - BRANCO (Bright White TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261444.1 - BODY TRICOLINE;11-0601 - BRANCO (Bright White TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261444.1 - BODY TRICOLINE;11-0601 - BRANCO (Bright White TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261444.1 - BODY TRICOLINE;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261444.1 - BODY TRICOLINE;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;3
CV261444.1 - BODY TRICOLINE;19-1235 - MARROM (Brunette TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261441 - VESTIDO ESTRUTURADO;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;15
CV261441 - VESTIDO ESTRUTURADO;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;13
CV261441 - VESTIDO ESTRUTURADO;19-1235 - MARROM (Brunette TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261441 - VESTIDO ESTRUTURADO;19-3923 - AZUL MARINHO (Navy Blazer);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261441 - VESTIDO ESTRUTURADO;19-3923 - AZUL MARINHO (Navy Blazer);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261440 - MACACÃO LONGO;18-1763 - VERMELHO (High Risk Red TC);GG;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261440 - MACACÃO LONGO;13-0917 - BEGE (Italian Straw TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261439 - CARDIGAN;19-1419 - MARROM (Chicarry Coffe;P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261439 - CARDIGAN;19-1419 - MARROM (Chicarry Coffe;M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;7
CV261436 - VESTIDO MALHA CURTO;16-5515 - VERDE (Beryl Green TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261434 - VESTIDO LONGO;19-1235 - MARROM (Brunette TC);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261434 - VESTIDO LONGO;16-2124 - ROSA (Pink Carnation TC;G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261434 - VESTIDO LONGO;18-6031 - VERDE (First Tee TCX) ;PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261434 - VESTIDO LONGO;18-6031 - VERDE (First Tee TCX) ;P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261434 - VESTIDO LONGO;18-6031 - VERDE (First Tee TCX) ;M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261431 - VESTIDO MIDI LISO;19-6026 - VERDE (Verdent Green TC;P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261431 - VESTIDO MIDI LISO;19-6026 - VERDE (Verdent Green TC;M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;7
CV261431 - VESTIDO MIDI LISO;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261429.C - COORDENADO TOP E CALÇA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261429.C - COORDENADO TOP E CALÇA;17-4427 - AZUL (Bluejay TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
CV261429.2 - CALÇA WIDE LISA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261429.2 - CALÇA WIDE LISA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261429.2 - CALÇA WIDE LISA;17-4427 - AZUL (Bluejay TC);P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261429.2 - CALÇA WIDE LISA;17-4427 - AZUL (Bluejay TC);M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;6
CV261429.1 - TOP  COM FENDA;19-6026 - VERDE (Verdent Green TC;P;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;2
CV261429.1 - TOP  COM FENDA;19-6026 - VERDE (Verdent Green TC;M;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;4
CV261429.1 - TOP  COM FENDA;11-0602 - BRANCO (off white);PP;CARLOTA COSTA VERÃO 2026;FR CARLOTA COSTA;1
